gene_id,MCF7_1,MCF7_2,MCF7_3,TamR_1,TamR_2,TamR_3
NRG2,0.275007047,0.189033824,0.411426246,0.286881148,0.250961574,0.201633861
NRG3,0.613531653,0.333423734,0.604071324,0.687060688,0.713695815,0.773996325
NRG4,0.495695163,0.310340121,0.163498732,0.565597176,0.545968369,0.378511623
NRGN,3.560714954,3.564378169,3.552131108,4.418189948,4.484782623,4.262282806
NRIP1,4.418189948,3.757023247,4.044394119,2.792855352,2.475084883,2.548436625
NRIP2,0.669026766,0.678071905,0.35614381,0.941106311,0.815575429,0.956056652
NRIP3,0.650764559,0.748461233,0.855989697,0.632268215,0.839959587,0.659924558
NRK,0.650764559,0.333423734,0.545968369,0.659924558,0.632268215,0.604071324
NRL,1.3950628,1.201633861,1.584962501,1.304511042,1.427606173,1.042644337
NRM,4.62058641,4.69265037,4.587364991,5.552438555,5.574404309,5.622344723
NRN1,0,0,0,0,0,0
NRN1L,1.028569152,1.650764559,1.464668267,1.021479727,1.35614381,1.056583528
NRON,0,0,0,0.028569152,0,0
NRP1,6.162693432,5.98436149,5.987320866,5.975676038,5.850749426,5.777682717
NRP2,0.925999419,0.90303827,1,0.176322773,0.137503524,0
NRSN1,0.333423734,0.731183242,0.773996325,0.333423734,0.765534746,0.516015147
NRSN2,5.747118816,5.913128768,5.777419716,6.183486514,6.189626916,6.236683945
NRTN,2.100977648,1.659924558,2.361768359,2.176322773,1.891419187,2.073820233
NRXN1,0,0,0,0,0,0
NRXN2,0.042644337,0.111031312,0.097610797,0.111031312,0.097610797,0.028569152
NRXN3,0.176322773,0.097610797,0.150559677,0.163498732,0,0.097610797
NS3BP,0.613531653,0.555816155,0.632268215,0.887525271,0.831877241,0.704871964
NSA2,7.173027465,6.915640403,6.96474517,7.012009901,6.850499414,6.904604518
NSD1,4.947666157,4.743084056,4.754353072,5.048759312,4.92552477,4.933572638
NSDHL,6.030336078,6.053111336,6.033423002,6.054414388,6.032982417,5.85698569
NSF,5.905447179,5.702934532,5.805292456,5.981396032,5.815319246,5.798569004
NSFL1C,5.693765712,5.655924213,5.596040633,5.841469999,5.75087444,5.799346388
NSFP1,0,0,0,0,0,0
NSG1,0,0,0,0.028569152,0,0
NSL1,1.475084883,1.250961574,1.316145742,1.713695815,1.687060688,1.531069493
NSMAF,4.249445341,3.811471031,3.859969548,3.792855352,3.537296067,3.565597176
NSMCE1,5.716990894,5.97819563,5.751945682,5.508111681,5.635464198,5.437294331
NSMCE2,6.764473551,6.605553595,6.6395216,6.856487779,6.805292456,6.805937293
NSMCE4A,5.742545234,5.453517579,5.665335917,6.024142346,6.02657877,5.898933872
NSMF,5.198494154,5.150153455,5.21451341,5.17512535,5.056583528,5.067810784
NSRP1,4.17951105,3.805292456,3.808385051,4.27351589,3.810443104,4.136683578
NSUN2,5.862947248,5.6395216,5.633721813,5.931683057,5.882643049,5.851749041
NSUN3,3.204766751,3.323370069,2.998195503,3.158660175,3.142413438,3.037382222
NSUN4,3.749534268,3.736604875,3.720278465,4.017031081,4.032982417,3.979110755
NSUN5,5.518220381,5.714520291,5.657354182,5.673839056,5.721372659,5.745237332
NSUN5P1,4.43496176,4.46662712,4.544732656,4.500164679,4.82527683,4.663344619
NSUN5P2,3.43162296,4.055716264,3.555816155,3.6622055,3.868884273,4.109360559
NSUN6,2.247927513,1.794935663,1.786596362,2.111031312,1.933572638,2.039138394
NSUN7,1.967168608,1.641546029,1.722466024,2.843983844,2.469885976,2.733354341
NT5C,6.429950657,6.317774373,6.437960088,6.254745198,6.126188211,6.13996057
NT5C1A,0.070389328,0,0,0,0,0
NT5C1B,0.22650853,0,0.176322773,0.201633861,0.201633861,0.422233001
NT5C1B-RDH14,0,0.137503524,0.176322773,0.310340121,0.298658316,0.176322773
NT5C2,6.120808102,5.852498299,5.904002316,6.336283388,6.222650022,6.126601235
NT5C3A,5.599912842,4.799605422,5.201633861,5.762880293,5.496334513,5.438958148
NT5C3B,5.177917792,5.241458871,5.250961574,5.581953751,5.689578726,5.627606838
NT5DC1,5.295723025,4.71259578,4.852498299,4.583759754,4.384049807,4.269781238
NT5DC2,6.313971371,6.557808299,6.492333915,6.496973581,6.61485705,6.699745948
NT5DC3,1.851998837,1.516015147,1.669026766,1.819668183,1.963474124,1.655351829
NT5E,2.875780063,2.555816155,2.56315813,0.82374936,0.790772038,0.86393845
NT5M,2.053111336,1.859969548,2.372952098,2.684818738,2.689299161,2.403267722
NTAN1,5.266036894,5.21490191,5.12722055,5.597531174,5.324090516,5.461724992
NTF3,0,0,0,0.056583528,0.163498732,0
NTF4,0.432959407,0.887525271,0.925999419,0.748461233,0.189033824,0.659924558
NTHL1,5.407692649,5.385431037,5.791814071,5.603477988,5.818390444,5.839707698
NTM,0,0,0,0,0,0
NTMT1,6.416164165,6.690277401,6.680465018,6.044612693,6.256444596,6.169323753
NTN1,2.192194165,2.007195501,2.077242999,2.283921772,2.163498732,2.313245852
NTN3,0.084064265,0,0.056583528,0.137503524,0.097610797,0
NTN4,3.150559677,2.869871406,3.163498732,1.244887059,1.150559677,1.13093087
NTN5,1.778208576,1.59454855,1.659924558,1.682573297,1.416839742,1.49057013
NTNG1,0.250961574,0,0.565597176,0.042644337,0,0
NTNG2,0,0,0,0.070389328,0,0.042644337
NTPCR,5.896271849,6.009436756,5.993447932,5.755688777,5.800123353,5.898933872
NTRK1,0.097610797,0.042644337,0.097610797,0.084064265,0.23878686,0.389566812
NTRK2,0.042644337,0.014355293,0.070389328,0.014355293,0,0
NTRK3,0.028569152,0,0,0,0,0
NTRK3-AS1,0.028569152,0,0,0,0,0
NTS,0,0,0,0.056583528,0,0
NTSR1,0.344828497,0.464668267,0.422233001,0.485426827,0.722466024,0.50589093
NTSR2,0.150559677,0.124328135,0.575312331,0.042644337,0,0
NUAK1,3.658782734,3.5360529,3.558267634,3.553360503,3.347665656,3.434294618
NUAK2,2.313245852,2.35614381,2.438292852,2.272023189,2.03562391,1.970853654
NUB1,5.282439805,5.044831233,5.13873257,5.065658471,5.011227255,5.014801602
NUBP1,5.337711092,5.501120634,5.328764672,5.41987593,5.546277132,5.420212891
NUBP2,6.689718488,6.888134388,6.904965719,6.905086099,7.017921908,7.058316496
NUBPL,3.61117238,3.412781525,3.282439805,3.855989697,3.631104282,3.559491813
NUCB1,6.995032192,7.060803995,6.933926659,7.158862106,7.165107985,7.150458132
NUCB2,7.758889433,7.232660757,7.371994393,9.010528106,8.657354182,8.753651331
NUCKS1,8.000788758,7.387758869,7.636189572,8.094974966,7.850311876,7.813011549
NUDC,6.94602899,6.774391747,6.71259578,6.5055734,6.19908337,6.334854269
NUDCD1,4.787118983,4.414135533,4.543495883,4.705977902,4.462706751,4.377817853
NUDCD2,6.074676686,5.873813198,5.805292456,6.258330473,6.164303583,6.014132087
NUDCD3,4.689299161,4.734438666,4.732811872,4.759688488,4.788685711,4.792855352
NUDT1,5.666472569,6.011227255,5.714795011,6.114991613,6.363346321,6.325350433
NUDT10,0.042644337,0,0,0,0,0
NUDT11,0,0,0.097610797,0,0.042644337,0
NUDT12,3.750606505,3.327687364,3.455491621,3.844988157,3.541019153,3.626439137
NUDT13,2.046141782,2.250961574,1.859969548,2.560714954,2.381283373,2.475084883
NUDT14,5.770829046,6.003827078,5.929317595,5.850749426,5.877007993,5.965091625
NUDT15,4.711494907,4.253989266,4.339137385,4.655351829,4.527320608,4.465321514
NUDT16,4.46139759,4.316145742,4.3305584,4.267535798,4.23572706,4.173926932
NUDT16L1,6.525912261,6.553206886,6.691673738,6.853247167,6.948016737,6.884109451
NUDT16P1,0.070389328,0,0.056583528,0.028569152,0,0.150559677
NUDT17,3.704871964,3.805292456,4.145677455,3.702657543,3.817623258,3.806324057
NUDT18,3.731183242,3.906890596,4.03562391,3.642701572,3.770829046,3.460742564
NUDT19,4.712045449,4.205548911,4.393004257,4.422233001,3.95419631,3.797012978
NUDT2,5.668175869,5.783980414,5.660209873,5.792074462,5.877007993,5.668459557
NUDT21,5.523248293,5.126394738,5.294253136,5.833143096,5.665335917,5.599020177
NUDT22,6.807226104,6.945209709,6.889351853,6.605405437,6.77267747,6.752882366
NUDT3,4.765534746,4.004501392,4.406672716,4.956521363,4.325530332,4.047887329
NUDT4,4.197708158,3.084064265,3.266036894,4.676380255,4.390942773,4.039138394
NUDT4P1,5.911691582,5.384740587,5.523875551,6.993221467,6.740657772,6.770036139
NUDT5,6.897845456,6.871720462,6.853122383,6.863690714,6.780835002,6.844109421
NUDT6,3.346247774,3.3950628,3.377123749,3.367371066,3.084064265,2.950468414
NUDT7,3.599317794,3.808385051,3.552131108,3.656496371,3.428946345,3.267535798
NUDT8,4.762880293,4.840966704,4.876271361,4.727920455,4.948133578,4.912649865
NUDT9,4.744161096,4.464668267,4.701549057,4.869377924,4.63343121,4.734980523
NUDT9P1,0.150559677,0.189033824,0.321928095,0.495695163,0.464668267,0.464668267
NUF2,4.808385051,4.04176865,4.207892852,4.972692654,4.430954271,4.631104282
NUFIP1,3.297191417,2.99095486,3.089159132,2.956056652,2.718087584,2.857980995
NUFIP2,4.682011391,4.122672719,4.359661722,4.546585829,4.314696526,4.290571851
NUGGC,0.23878686,0.422233001,0.454175893,0.50589093,0.555816155,0.59454855
NUMA1,7.534886458,7.516409186,7.532472817,7.918266959,7.884170519,7.93551868
NUMB,5.370513052,5.367371066,5.411765185,5.814037648,5.758889433,5.840463234
NUMBL,3.350497247,3.279471296,3.375734539,2.827819025,2.784503983,2.942983598
NUP107,5.754353072,5.388878339,5.56315813,5.847996907,5.759422186,5.791293149
NUP133,5.213736096,4.821199978,4.98550043,5.211401637,5.012568674,4.910732662
NUP153,5.163901214,4.827819025,4.924099886,5.540399306,5.289465631,5.324090516
NUP155,4.69265037,4.334139179,4.317593505,4.529196268,4.185073638,4.246408087
NUP160,5.251340383,5.015247774,5.142821844,5.551208374,5.452529545,5.472812666
NUP188,5.415150205,5.461724992,5.444269502,5.75087444,5.827056837,5.830356747
NUP205,5.378858383,5.179112901,5.209843231,5.689858236,5.522934561,5.549977143
NUP210,5.918386234,5.943218087,5.934280594,5.806324057,5.819412726,5.833902077
NUP210L,3.486714373,3.408711861,3.473786912,3.100977648,3.008988783,3.132576843
NUP210P1,0,0,0,0,0,0
NUP214,4.409390936,4.344828497,4.246408087,4.3305584,4.308156975,4.297191417
NUP35,4.613531653,4.306699707,4.37920506,4.341274184,4.313245852,4.379898164
NUP37,6.004501392,5.899417349,5.69265037,5.839455765,5.797012978,5.821199978
NUP43,3.901108243,3.414135533,3.454175893,3.847996907,3.593353771,3.570462931
NUP50,4.995936704,4.746850183,4.672425342,4.821199978,4.63691458,4.669026766
NUP54,5.165911939,4.802710219,4.959770155,5.244506551,5.151777655,5.09212285
NUP62,5.911451912,5.910732662,5.923386916,6.051589621,6.140574178,6.070603999
NUP62CL,1.739848103,1.49057013,1.189033824,2.298658316,2.166715445,2.435628594
NUP85,5.951401292,5.957914599,5.955359305,6.180108069,6.192391457,6.290203205
NUP88,5.323009711,5.257387843,5.258141996,5.361768359,5.122258568,5.320484678
NUP93,4.91981677,4.875780063,4.753283616,4.965322548,4.715893371,4.882153917
NUP98,4.707082992,4.449561375,4.508428653,4.56924803,4.464014725,4.624685811
NUPL1,4.50779464,4.121015401,4.239550797,4.393004257,4.202417722,4.066950244
NUPL2,3.931683057,3.784503983,3.776103988,3.884597921,3.894332742,3.906890596
NUPR1,4.849999259,5.12722055,5.18030702,1.137503524,1.03562391,1.117695043
NUPR1L,1,0.485426827,0.948600847,0.948600847,0.163498732,0.650764559
NUS1,5.083638879,4.374343989,4.680886921,4.974988112,4.635173947,4.607626221
NUSAP1,6.551669815,6.137093609,6.300672869,6.661778098,6.495055528,6.495855027
NUTF2,8.141596278,8.405949827,8.301587647,8.102815576,8.348506865,8.242507238
NUTM1,0.014355293,0,0,0.014355293,0,0
NUTM2A,1.263034406,1.049630768,1.137503524,1.819668183,1.516015147,1.910732662
NUTM2A-AS1,4.044394119,4.10349764,4.057450272,4.256255873,3.968090752,4.154615611
NUTM2B,1.344828497,1.531069493,1.427606173,1.438292852,1.655351829,1.321928095
NUTM2D,0.422233001,0.22650853,0.201633861,0.622930351,0.432959407,0.298658316
NUTM2F,0.189033824,0.097610797,0.454175893,0.22650853,0.084064265,0.739848103
NUTM2G,0.201633861,0.613531653,0.124328135,0.176322773,0.310340121,0
NVL,6.020591095,5.892148128,5.858727024,6.599317794,6.465974465,6.486231678
NWD1,0.565597176,0.389566812,0.432959407,0.275007047,0.378511623,0.422233001
NXF1,5.785027362,5.849749117,5.622051819,5.937344392,5.963474124,6.092334311
NXF2,0,0,0,0.042644337,0,0
NXF2B,0,0,0,0.042644337,0,0
NXF3,0,0,0,0.042644337,0,0.056583528
NXF4,0.028569152,0,0,0,0,0
NXF5,0.056583528,0,0,0,0,0
NXN,2.698218478,2.815575429,2.589763487,2.516015147,2.35614381,2.427606173
NXNL1,0,0,0,0,0.111031312,0
NXNL2,1.50589093,1.189033824,1.304511042,1.316145742,1.084064265,0.839959587
NXPE1,0,0,0,0,0,0
NXPE2,0,0,0,0,0,0.070389328
NXPE3,2.678071905,2.40053793,2.475084883,2.195347598,2.039138394,2.017921908
NXPE4,0,0,0,0,0,0
NXPH1,0.250961574,0.526068812,0.163498732,0.250961574,0.070389328,0.214124805
NXPH2,0.028569152,0,0,0.23878686,0,0.084064265
NXPH3,0.23878686,0.310340121,0.111031312,0.250961574,0.23878686,0.176322773
NXPH4,4.558879853,4.367371066,4.231125158,5.265286858,5.153805336,5.161484639
NXT1,5.783718558,5.854245054,5.821199978,5.783456654,5.795455272,5.654206378
NXT2,3.346247774,2.786596362,3.001802243,4.206330648,4.132576843,3.981852653
NYAP1,0.263034406,0.250961574,0.310340121,0.275007047,0.333423734,0.367371066
NYAP2,0.378511623,0.555816155,0.298658316,0.333423734,0.333423734,0.250961574
NYNRIN,1.867896464,2.080657663,2.007195501,0.59454855,0.641546029,0.678071905
NYX,0,0,0,0,0,0
OACYLP,0,0,0,0,0,0
OAF,2.324810603,2.229587923,2.518535139,0.963474124,0.782408565,1.150559677
OARD1,5.909773104,5.724650272,5.840714991,5.781884235,5.780572574,5.747924416
OAS1,7.907731922,8.067004043,7.992711791,6.996162743,7.134836993,7.130416118
OAS2,7.496813841,7.37894506,7.34091827,5.811984719,5.647890091,5.501120634
OAS3,7.686080264,7.624100895,7.606664301,7.330827267,7.221490455,7.239073383
OASL,5.308521062,5.482202926,5.346956889,5.036942845,5.083213368,5.040892431
OAT,6.357552005,6.203201156,6.268097486,7.360890968,7.235631336,7.265474403
OAZ1,9.976062852,10.23569116,10.14670867,9.761700813,9.934619699,9.921692198
OAZ2,6.524972598,6.574252917,6.577277753,6.623515741,6.761817143,6.744295669
OAZ3,3.532316959,3.63343121,3.61117238,3.953265239,4.297925053,3.578938713
OBFC1,4.031218731,3.969933275,3.939226578,4.278728213,4.228049048,4.303050085
OBP2A,0,0,0,0,0,0
OBP2B,0,0,0.344828497,0,0,0
OBSCN,1.555816155,1.63691458,1.627606838,2.456806149,2.40599236,2.44625623
OBSL1,6.319943024,6.273888824,6.309612772,6.221877081,6.165107985,6.09824268
OC90,0.042644337,0,0,0.111031312,0.056583528,0
OCA2,0,0,0,0.084064265,0.111031312,0.111031312
OCEL1,4.544114402,4.399171094,4.500802053,4.303050085,4.202417722,4.296457407
OCIAD1,7.197806431,6.763145958,6.852747965,6.956521363,6.830990481,6.825912799
OCIAD2,6.859721129,6.808256325,6.834787049,6.349612972,6.469397617,6.603626345
OCLM,0.333423734,0.695993813,0,0.150559677,0.298658316,0.35614381
OCLN,4.659353759,4.153805336,4.250961574,4.506525779,4.196921734,4.138323004
OCM,0,0,0,0.367371066,0.378511623,0
OCM2,0.59454855,0.344828497,0,0,0,0
OCRL,4.999098034,4.765534746,4.861955364,4.820689561,4.642123916,4.680324357
OCSTAMP,0,0.056583528,0,0,0.137503524,0
ODAM,1.704871964,1.944858446,1.773996325,0,0,0
ODC1,5.657354182,5.537917249,5.459759467,7.015805294,6.919578446,6.908572759
ODF1,0,0,0,0,0,0
ODF2,5.613236955,5.54689446,5.539158811,5.541948425,5.550285049,5.483815777
ODF2L,3.14404637,2.648465443,3.03562391,3.297191417,3.010779839,3.109360559
ODF3,0,0,0,0.056583528,0,0
ODF3B,1.974529312,2.121015401,2.182692298,1.007195501,1.042644337,0.59454855
ODF3L1,0,0.176322773,0.097610797,0.056583528,0,0
ODF3L2,0.097610797,0,0.22650853,0.084064265,0.111031312,0.070389328
ODF4,0,0,0.214124805,0,0,0
OFD1,4.059182199,3.599317794,3.959770155,3.801158656,3.568032105,3.670160514
OGDH,5.585263031,5.59812696,5.658782734,5.967860271,6.035843816,5.968090752
OGDHL,1.695993813,1.700439718,1.5360529,1.432959407,1.550900665,1.516015147
OGFOD1,4.761285273,4.486070744,4.448900951,4.680886921,4.537917249,4.506525779
OGFOD2,4.683696454,4.744161096,4.886062338,4.789729251,5.087462841,4.950001749
OGFOD3,4.053980168,4.011674533,4.166715445,4.126807703,4.08236197,4.187451054
OGFR,7.478567406,7.39394812,7.511120101,7.376602952,7.318407233,7.265099288
OGFR-AS1,0.918386234,0.773996325,0.189033824,0.86393845,0.799087306,0.815575429
OGFRL1,5.473462236,4.798050515,4.911691582,4.456806149,4.019701914,4.145677455
OGG1,4.780310099,5.116031993,4.986410935,4.747924416,4.947666157,4.815575429
OGN,0,0,0,0,0,0
OGT,5.516330387,5.286141873,5.400196342,5.390942773,5.34020618,5.367720513
OIP5,4.43162296,4.15704371,4.362469889,4.491853096,4.334139179,4.118525849
OIP5-AS1,5.017921908,4.795455272,4.747924416,5.240695944,5.027684877,5.108524457
OIT3,0.028569152,0,0,0,0.111031312,0
OLA1,6.022145843,5.688180359,5.71616783,5.916237768,5.714520291,5.667608326
OLAH,0.214124805,0.333423734,0.545968369,0.575312331,0.555816155,0.565597176
OLFM1,5.100136671,4.911212202,5.055716264,4.245647774,4.055716264,4.263034406
OLFM2,2.333423734,2.533563348,2.495695163,3.54225805,3.516015147,3.463360886
OLFM3,0,0,0,0,0,0
OLFM4,0,0,0,0,0,0
OLFML1,0,0,0.084064265,0.028569152,0.097610797,0.22650853
OLFML2A,1.03562391,0.731183242,1.070389328,0.731183242,0.704871964,0.933572638
OLFML2B,0.150559677,0.028569152,0.111031312,0.014355293,0.056583528,0
OLFML3,0.526068812,0.367371066,0.871843649,0.333423734,0.056583528,0.344828497
OLIG1,0,0,0,0,0,0
OLIG2,0,0,0,0.028569152,0,0
OLIG3,0,0,0,0,0,0
OLR1,0,0,0,0,0.042644337,0
OMA1,3.346247774,2.825785627,3.165107985,3.56315813,3.403267722,3.564378169
