Hugo name,MCF7_1,MCF7_2,MCF7_3,MCF7_4,MCF7_13,MCF7_14,MCF7_15,MCF7_16
NKILA,1.408081393,1.883182859,1.987924743,1.49995556,1.214628417,1.337876614,1.425094019,1.135305018
0,0.249942841,0.598038323,0.133620601,0.271593005,0.234685248,0,0.123976419,0.311744901
SNORD116-20,0,0,0,0,0,0,0,0
0,0.061922982,0.255603455,0.066926417,0.069010002,0.666439391,0.328897341,0.604132067,0.298333379
0,0.085531937,0,0,0.029931855,0,0,0.038820194,0
MCM8-AS1,0.213276351,0.486400318,0.293597672,0.662406961,0.547004563,0.34260822,0.687850818,0.341741009
0,0,0,0,0,0,0,0.12507576,0
0,0.903288984,0,0.422737856,0.518039552,0.569502758,0.405171151,0.518306505,0
0,0,0,0,0,0,0,0,0
0,2.904678692,2.772451562,2.425819128,2.474394508,2.989160811,2.294382547,3.260787463,2.424484109
0,0.397806247,0.549099372,0,0.446345171,0,0.352509958,0.508886997,0.590005034
0,0.136033193,0.076995463,0.11079071,0.078440691,0.174807786,0.069249561,0.177748166,0.163644283
0,4.510430302,4.46391013,4.558641119,4.536643538,3.844937958,3.995593056,3.950281766,3.950906942
0,1.52319559,1.171475866,1.859981471,1.721075121,1.919664247,1.631076336,1.544055036,1.305877159
0,0.384696387,0.295405655,0.284820881,0,0,0.266036894,0.309582507,0.147055264
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.218985703,0,0,0
0,0,0,0.126099048,0,0,0,0.127750539,0
MIR6859-4,1.017629777,0.460840051,1.370080563,0.919928864,1.440622705,0.936333021,0.897322531,1.135790947
0,0.264108813,0.637632502,0.149330913,0.154741325,0.14459462,0.265555715,0.181800983,0
0,0.369210726,0.520970306,0.707805705,0.628293939,0.67934272,0.725746391,0.938475504,0.856825581
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
RN7SL660P,1.347546608,1.065565419,0.939150585,0.986211402,1.728290608,1.594271449,1.5284613,0.745532511
0,0,0,0,0,0,0,0,0
0,1.125479185,1.031825682,0,1.125254339,0,1.220212305,0.803124515,0
0,0,0,0,0,0.455679935,0,0.483879222,0
0,0,0,0,0,0.781150691,0,0,0
MIR1-2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
MIR6722,0,0,0,0,0,0,0,0
0,0.305580693,0.350317323,0.122487459,0.187912136,0,0,0.204095632,0.402347813
DUX4L11,0,0.194886366,0,0,0,0,0,0.134967662
FAM27B,0,0,0,0,0,0,0,0
0,2.373946045,1.57287512,2.561565649,2.518018899,3.385664335,2.584974523,2.952025982,2.491976201
0,0.748856203,0.896383462,0.874893732,0.815474601,0.850729827,0.253071941,0.656995107,0.95338296
0,1.692730703,1.948043845,1.31546769,0.966406841,1.614031323,1.453312124,1.50771854,1.248042924
BACE1-AS,1.58265234,1.804417079,1.253081625,1.447558039,1.277586092,1.033525198,0.87769243,0.908055054
0,0.198211245,0.096194508,0,0.566180959,0.118594818,0.170287874,0.280850631,0.090717418
0,0,0.988713041,0.395133013,0,0,0.104946221,0,0
0,10.34198575,10.1786524,10.22666506,10.39059891,10.92545059,11.3579698,10.63526466,11.28309414
LINC00548,0,0,0,0.028280867,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.60506165,0,0,0
0,0.719460341,0.984810978,0.394409873,0.338150541,0.981098602,1.06599272,1.565246207,1.211977822
0,0.588764278,0.352747227,0.626199875,0.645416688,0.603609967,0.57614769,0.351761738,0.792901151
0,0,0,0,0,0,0,0,0
0,0.367950264,0,0,0,0,0,0,0
MIR6071,0,0,0,0,0,0,0,0
0,3.225182367,3.421378166,3.117483942,2.875322023,3.044675636,2.619948199,3.249082725,2.753662294
0,0,0,0,0,0,0,0,0.164146511
DUX4L12,0,0,0,0,0,0,0,0
MIR6723,1.762799521,2.041246487,1.956116144,1.88770852,1.809764271,1.954858867,1.486060443,2.597378614
0,0.780179054,1.973093245,1.353520907,1.922871456,0,0,1.753587422,1.271425676
0,0,0,0,0,0,0,0,0
0,1.361420274,1.916816736,1.786136299,1.047594225,2.230774812,0.962782945,1.781930383,1.211230295
0,0,0,0.106346979,0,0,0,0,0
MIR6823,0,0,0,0,0,0,0.824455049,0
0,0,1.525432483,1.6391349,2.2140564,2.255283179,2.309243139,0,1.502045396
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
SPDYE14P,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
LINC00624,1.252978723,1.316186299,1.240723417,1.139646301,1.332570459,1.144392314,1.363210334,1.377007107
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0.551189175,0,0,0,0,0,0
0,0,0,0.391276108,0,0,0,0,0
0,1.028745942,0.605471577,1.361184427,0.869086493,0.57205242,0.247696664,0.562913022,0.187543536
0,1.655434266,0.611784274,2.243138939,0.831028395,1.110129346,0.733339588,1.435319221,0.910100193
0,0.273429952,0.428680554,0.290991697,0.157938809,0.282085093,0.387769482,0.5858615,0.750765128
0,0,0.905109788,0,0.550708621,0,0,0.512318933,1.128682731
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.082094731
RN7SL640P,0,0,0,0,0,0,0,0
HIST1H3H,6.227121083,6.193552957,6.295888293,6.297417049,6.389442911,6.699037959,6.408868077,6.636347655
0,0.447861625,0.485893567,0.260692936,0.094391481,0.323811602,0.308363205,0.432216495,0.088264553
0,0.350456512,0.384275314,0.370827154,0.75532516,0,0,0,0
0,0.273993228,0.765336999,0.46279573,0.207739206,0.366160483,0.093624535,0.281867951,0.408274911
0,0,0.823532532,0.728845225,1.627275307,0.759595608,0,0,0
0,2.844038095,2.782662272,2.922001796,2.933978575,2.348648848,2.392463059,2.286502686,2.390370532
0,0,0,0,0,0,0,0,0
0,0,0,0.674203004,0.700958107,0,0,0,0.637498035
0,0,0,0,0,0,0.301067832,0,0
0,1.153195709,1.802077383,0,0.721441785,0.699963772,0.947472413,0.809150989,1.540245542
0,0,0,0,0,0,0,0,0
0,0,0.652547987,0,1.925163932,0,0,0,0
0,0.506439456,0.446042325,0.721671012,0.275878363,0.427421668,0.640847633,0.608698553,0.234338219
0,0,0,0,0,0,0,0,0
MRPL45,3.834771883,3.764016997,3.890952471,3.84696461,3.803320044,3.924869498,3.690595885,3.796348562
0,0,0,0,0,0,0,0,0
TP53TG3F,0.300621625,0.345499705,0.26916843,0.32903976,0.450547748,0.196876423,0.182617301,0.167919223
0,0.138287612,0.233175124,0.418727518,0.24549688,0.209773998,0.499009551,0.453157223,0.180350308
MIR6879,0.683172723,0,0,0,0,0,0,0
0,0,0,1.180682565,0,0,0,0,0
0,0,0,0,0,0,0,0,0
IGKV1D-12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.201676514,0,0,0,0,0,0,0
0,0.987357979,0.98583702,0.699838544,0.411934896,1.079081093,0.904477161,1.19557438,0.722364595
0,0.34470467,0.520277406,0.367139545,0.551714844,0.417373494,0.120180054,0.578832469,0.374066831
0,0,0.370926447,0.653352655,0.375547727,0.45412008,0.530848828,0.190770341,0.460540232
0,1.282232208,1.372422827,1.329290107,1.035968708,1.15812371,0.821412259,1.151254862,1.105946212
0,0,0,0.49168381,0,0.64137123,0,0,0
0,0,0,0,0,0,0,0,0
0,0.89143863,0.728451704,1.191878443,0.829726185,1.073847648,0.49974947,0.664807751,0.601850522
0,0,0,1.921257316,0,0,1.345271461,1.127058728,0
0,1.531703341,1.236382403,1.665665638,1.164664011,0.913338669,0.665439162,0.885176836,0.726567062
0,0,0,0,0,0,0,0,0
0,0,0,0,0.038564853,0,0,0,0
0,0.15048559,0.134153766,0.13093838,0.069601539,0.0643574,0.033618226,0,0.065519235
0,0,0,0,0,0,0.320802354,0,0
0,0.290092888,0.318913755,0.21601027,0.1176618,0.107073974,0.1355526,0.296758103,0.28436962
0,3.430116636,3.612222733,3.076259785,2.739904254,3.998755139,2.996827996,3.511695735,3.63431446
0,0.31815716,0.564068865,0,0.368905769,0.595023319,0,0,0.524770804
0,2.100217426,1.941793682,1.890567318,1.929908378,2.466196401,2.013190668,2.546672252,2.202577577
0,0.696236023,0.514491947,0.473941691,0.761932851,0.599134946,0.52193217,0.726972429,0.752281031
0,0,0,0,0,0,0,0,0
0,0.171346478,0.097919932,0.225800572,0.050275167,0.176861448,0,0.045798987,0.155900747
0,2.088952291,2.030781003,1.917084168,1.659143648,1.806901432,1.726155477,1.863240715,1.810253886
0,3.423080604,5.401848875,4.285542782,4.717034778,3.211002846,4.316406447,4.872449571,4.027039014
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.413533427,0.796856868,0.433710482,0,0.155684478,0,0,0.159713136
0,0.385172571,0.55847043,0.412022726,0.345944734,0.381252358,0.201242399,0.325883731,0.360851929
0,3.852907728,3.756350828,4.1364293,3.532466583,4.339165896,2.343055278,3.648212316,3.360294037
OR2S2,0,0,0,0,0,0,0,0
0,0.081149119,0.131633469,0.055286323,0.073987179,0.093306229,0.061539818,0.142661763,0.030600507
0,0.319578629,0.23881498,0.407328819,0.486199493,0.287253599,0.327688514,0.347300543,0.386511894
0,0,0,0.173947393,0,0,0,0,0
0,0.104534329,0.07196746,0.07513581,0.076192252,0.097444001,0.063523927,0.11049461,0
0,0,0,0,0,0,0,0,0
0,1.954106954,2.205154755,2.007005283,1.895411207,2.067019106,1.659029445,2.071196324,2.06969873
0,0.210469912,0.23126773,0.226369186,0.259233914,0.241424091,0.097337063,0.360720481,0.128667028
0,0.177560661,0.242676887,0.235620462,0.043002446,0.23167939,0.151808172,0.306139725,0.17328481
0,0.106131463,0,0,0.030624942,0,0.027252304,0,0.059186353
0,0.832340774,0.800356982,0.878651587,0.918645744,0.780868589,0.569160517,0.733464545,0.325632792
0,0.555612986,0.47355627,0.170644246,0.336077682,0,0.552070103,0,0.398783771
0,0.577624598,0.205601457,0.495305275,0.602298187,0.617382183,1.139777255,0.633389359,0.735114873
0,0,0,0,0,0,0,0,0
0,1.118698597,1.600293544,1.485385607,0.60681837,1.318091199,1.825993165,1.574939506,1.641823444
0,0,0.021308442,0,0,0,0,0,0
0,0,0.14703572,0,0,0,0.125924011,0,0
0,0,0.059779163,0.029323258,0.030521833,0,0,0,0
0,0.134220677,0.10416205,0.093526508,0.163239797,0.141572737,0.136259384,0.065775364,0.095703561
BANCR,0.326492479,0,0,0.537350742,0.187967861,0.179364544,0.208589674,0
0,0.494450429,0.552395763,0.605450716,0.529783973,0.56078831,0.299596349,0.443407206,0.241419209
0,0.452802046,0.406912125,0.629520757,0.796375976,0.560620076,0.861016811,1.140477654,0.388975296
0,0.022502896,0.024934644,0,0,0,0,0.025260458,0
0,0,0.497978134,0,0,0.822870434,0,0,0.454617059
0,1.161990843,1.132905812,0.783530411,0.957974756,0.696764826,0.14521311,1.13922062,0
CEP83-AS1,0.324088211,0.421818435,0.512039741,0.297778355,0.643057293,0.458041765,0.710597734,0.456539134
0,0.334075089,0.341964121,0.282731577,0.293943681,0.245737816,0.210236731,0.311119431,0.344195617
0,0.822609426,0.802859082,0.723107662,0.932334864,0.988459291,1.009655316,0.971627055,0.925710851
0,0.926103441,0.885249477,0.741768977,0.836929165,0.931686082,0.527178459,0.910822444,0.69765018
0,0.645556875,0.669962852,0.584237124,0.574714796,0.613249687,0.469749513,0.743814807,0.500949883
EPB41L4A-AS2,0.711694888,0.383501368,0.66854851,0.597737106,0.128849913,0.120979317,0.179905906,0.108457815
0,2.497658347,2.538113487,2.76487902,2.556105646,2.011445544,2.16289641,1.927270708,2.06863298
0,0,0,0,0,0,0,0,0
0,1.371675946,1.883038147,0.884025027,1.153299494,1.789766805,1.138014934,0.807724205,2.049132359
0,0,0,0,0,0,0,0,0
0,0.147203785,0.139944858,0.045744479,0.167907666,0.173521482,0,0.04881524,0.041334953
0,0,0,0,0,0,0,0,0
0,0,0.128850572,0.060458614,0.092886806,0.030955121,0.05538851,0.065703547,0.059259879
0,0.358075502,0.259634057,0,0,0.374812476,0.214720416,0.333352742,0
0,1.890933022,1.733059263,1.925858939,1.80225113,1.628166999,1.248255499,1.836311974,1.839850777
0,5.598523021,5.779109979,5.694838415,5.481266646,5.631794026,5.274056613,5.836532646,5.469658096
0,1.254594043,1.320045593,1.06062158,0.637472995,0.674560986,1.018748104,0.727162432,0.83950414
0,0.019772215,0,0.068617985,0.106137227,0,0,0.06506035,0.019454981
0,0,0.374350667,0.151727657,0.253592395,0.196979629,0.043952815,0.198540671,0.111111593
0,0,0,0,0.358759703,0.431553431,0.340001603,0,0.391013187
0,0.064006072,0.124904039,0.082366739,0.085822057,0.079812535,0.063881031,0.103803905,0.068067332
0,0.895720632,0.789334464,0.560875354,0.682288326,0,0.259944935,0.617034184,0.784637986
0,1.184559601,0,1.263142604,1.280344671,2.120378485,0.703698745,2.084635785,0.791338997
SMG6-IT1,0.438942184,0.477687688,0,0.47884655,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.06980155,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.210772867,0.757282738,1.239165823,0.903152447,0.728146042,0.694482645,0.975074717,0.257919411
0,1.532611204,1.676366714,1.73508887,1.588344059,1.318004404,1.365860478,1.176054636,1.374277209
0,0.758727863,0.641334233,0.542173838,0.493854297,0.664410021,0.711037577,0.502567891,0.655625686
0,0.70240843,0.720514881,0.557740427,0.716097134,0.569871159,0.546643116,0.875408924,0.509801222
0,0,0,0,0,0,0,0,0
0,1.748705955,1.658805579,1.559878438,1.890894121,1.657447938,1.366414544,1.624339569,1.786395625
0,1.085445052,1.377123749,0.518254126,1.258307857,1.469187897,1.328595229,0.673540143,1.324228801
0,0.115912979,0.128428953,0.07556946,0.079162898,0.119141533,0.069020179,0.181998112,0.042497679
0,0.679324702,0.384195727,0.485528843,0.280677247,0.357116175,0.123890628,0.159450937,0.272848545
0,0.177333582,0,0,0,0,0,0,0
0,0.797056985,0.597821948,0.572536589,0.78499136,0.472516885,0.24464111,0.33897657,0.165249514
0,0.223880927,0.194412378,0.13886033,0.059610842,0.208403638,0.200592236,0.156294349,0.172666721
0,0,0,0.279966868,0,0,0,0,0
0,0,0.065257683,0.032469759,0.033520265,0,0.029528367,0,0.028041906
0,0,0.031465353,0,0,0.029554233,0,0,0.030422249
0,1.292239901,1.183264178,1.080343852,0.933895131,0.888659485,1.051093629,1.224552785,0.998040211
0,0.078531413,0,0,0,0,0,0,0
0,0.72421194,0.568028212,0.482482788,0.496561543,0.337690543,0.084189883,0.438345022,0.179547993
0,1.977591329,2.22422554,1.762399846,1.807132318,1.617557091,1.322181987,2.119757884,2.13633578
0,0.356077309,0.341003128,0.191411046,0.424165348,0.266681014,0.187794346,0.459289965,0.141890509
0,0.130489298,0.108395587,0.092200401,0.087551776,0.131753828,0.053741118,0.086500905,0.165219922
HEIH,3.154767892,3.355852142,3.380973201,3.479967762,2.872549056,3.068393938,2.975318357,2.707970871
0,0,0.048699755,0,0,0,0,0,0
0,0.107154208,0.220690274,0.178636888,0.159100833,0.16621411,0.323154441,0.270616249,0.093955342
0,0,0,0,0,0,0,0,0
0,1.843380921,1.883354929,1.870629066,1.683269758,1.057769103,1.746532057,1.554019028,1.103437211
0,0.037324021,0,0,0,0,0,0.041541445,0
0,0,0.096841514,0,0.102554267,0.089334076,0,0,0.156514409
0,1.386689567,1.607990695,1.282048312,1.013690929,1.474851334,1.435431243,1.394832389,0.916533205
0,0.206970731,0.123516689,0.153610802,0.340008441,0.164850625,0.170431459,0.25895423,0.158602014
0,0,0,0,0,0,0,0.144696415,0
0,0,0,0,0,0,0,0,0
0,0.063615178,0.070364733,0.10200553,0,0.065210386,0.031209271,0.031625557,0.027987431
0,0.164240499,0.143944529,0.105307435,0.056391526,0.104856607,0.114800635,0.128230966,0.097437258
0,1.164940706,0.99594032,0.754682304,0.665905719,1.169764693,0.877726192,1.124486955,0.993943857
0,0.578784173,0.766918221,0.664542913,0.333164941,0.690345574,0.64287159,0.521643779,0.490286698
0,0.883889,0.823901773,0.939601216,0.852483118,0.930902316,0.860660922,0.976997036,0.888264365
0,0,0,0,0,0,0,0,0
0,0.028553594,0.092661558,0,0.03204511,0,0.056177852,0.068106003,0
0,0,0,0,0,0,0,0,0
0,0.440133642,0.550919375,0.37061962,0.196214215,0.540258439,0.333696217,0.649105885,0.452198995
0,0,0,0,0,0,0,0,0
0,0.887834832,1.042602317,1.091936738,0.818054569,1.006391388,0.906037807,0.837730958,1.106824002
0,0.362779576,0.439339091,0.964978921,0.474266778,0.625469694,0.808982188,1.090413104,0.449288788
0,2.915830631,2.277017669,1.923932607,2.876919617,1.125069146,2.054796393,2.303733997,1.905520347
0,1.146987512,1.443940766,1.109574524,1.365569368,1.361133883,1.304067067,1.878897945,1.588655877
0,0.433785247,0.440719435,0.5001657,0.237496415,0.136477796,0.287325713,0.139809991,0.043197218
0,0,0,0,0,0,0.066818984,0,0
0,0.462494224,0.407094919,0.639651711,0.300606397,0.225531606,0.396020256,0.335177946,0.333543953
0,0,0,0,0,0,0,0.044325288,0
0,0,0.206733233,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.203972894,0
0,0,0.226450574,0,0,0,0,0,0
0,0.095300096,0.145235287,0.102819355,0.065378469,0.079501544,0.075625317,0.141737517,0.056512224
0,4.824004051,4.911466293,4.837655683,4.945813681,4.375310563,4.389043602,4.945663882,4.511240307
0,0,0,0,0,0,0,1.437904177,0
0,0.557574778,0.589006952,0.484719733,0.436381479,0.521221638,0.391531283,0.501382073,0.449279279
0,0,0,0,0,0,0,0,0.295560822
OR51B2,0,0.042688178,0.040971523,0,0,0,0,0
0,0.137275429,0.221067832,0.289117955,0.357338048,0.108959023,0.045630705,0.046309446,0.084641772
0,0,0,0,0,0,0.140825763,0,0
0,1.607744567,2.16121373,1.831277344,1.686796319,0.849138588,1.060075061,1.264512411,1.373542424
0,0,0,0,0,0,0,0,0
0,0.57591349,0.621748543,0.550466314,0.506428284,0.406887098,0.215746925,0.66242975,0.17326306
0,0.281175967,0.162994989,0.166088106,0.482241139,0.343487417,0,0.198940409,0.187520732
0,0.074569418,0.049881928,0.064430387,0.050429535,0.0489812,0.029674088,0.015962645,0.054092175
C18orf15,0.516372245,0.662042304,0.790878777,0.614834205,0.684050292,0.592755054,0.582445207,0.404862805
0,0.264596479,0.465670487,0.399071538,0.537432253,0.327829902,0.473980124,0.356821042,0.625511776
0,1.098796825,1.075649,0.540280264,0.979249803,0.911719956,0.653291197,0,0.533464673
0,0,0,0,0,0,0,0,0
0,0.101806841,0.085185456,0.028243095,0.058121537,0.027335545,0,0.09206438,0.028445952
0,0.367544402,0.51516845,0.152710418,0.242237861,0.499086112,0.11642265,0.164772121,0.164288134
0,0.25454688,0.261923103,0.28637375,0.124203581,0.072730227,0.110013987,0.151667916,0.053925968
0,0,0,0,0,0,0,0,0
0,1.155535532,0.826900284,0.898395668,0.670155981,0.884158697,0.535434896,0.911853385,0.82647405
0,0,0.031827234,0,0,0,0,0.031178776,0
0,0.50196186,0.75623766,0.640477484,0.657090259,0.513263333,0.594893418,0.521360355,0.913403778
0,0.044963391,0,0,0.025493927,0,0.022579736,0.081479799,0.025187872
0,0.109029387,0.190995315,0.063462353,0.184348857,0,0.20494825,0.063737758,0.21550714
0,0,0,0,0.041535557,0.019411852,0,0,0.021085953
0,1.000425532,0.808239229,0.967130972,0.912750256,0.992337008,0.835646015,0.985054437,0.93961626
0,0,0,0.017845105,0.018551854,0,0,0.016354825,0
0,0,0,0,0,0,0,0,0
0,0.625510841,0.857611618,0.666981953,0.558176514,0.583221561,0.527674919,0.891049716,0.760586312
0,0,0,0.442885124,0,0,0,0,0
0,0.203033224,0.487538829,0.335937099,0.30804744,0.210141952,0.163872239,0.261368334,0.275150118
0,0.153731416,0.174068877,0.127211304,0.181059285,0.046444541,0.090011003,0.088651268,0.115846544
0,0.025934537,0.043929024,0.014022521,0,0.028502956,0.040057074,0.048586492,0.014948105
0,0.684432771,0.469078466,0.72685824,0.739487816,0,0.417907049,0.683018172,0.299929204
0,0,0.440162352,0,0,0,0.110745818,0,0.11645459
0,0,0,0,0,0,0,0,0
0,0.415554252,0.832299451,1.130706872,0.435767257,1.159009094,0.918838819,1.401286407,0.706814312
0,0.44983919,0.511594542,0.414589112,0.283165566,0.385762336,0.320406115,0.423792206,0.621368772
0,2.61381922,0.505524113,2.120282259,0,1.724139454,2.926162662,2.929041056,1.680801425
PWAR1,0.027573774,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,1.564675701,0,0,0,0,0,0.910536964
0,0,0,0,0,0,0,0,0
0,1.022985598,1.253305563,1.22047236,0.648750732,1.077386578,0.598247041,1.134970027,0.702098973
CTGLF11P,0.210008501,0.16922721,0.31947227,0.179033258,0.18568263,0.040932117,0.158130174,0.115047363
0,1.37082827,0.88504248,1.229950858,1.205273639,0.941816213,0.907763643,1.027819322,1.063378686
0,2.221948209,2.811945685,2.682638464,2.702919022,2.771951058,1.945705078,2.121194483,1.401526711
0,0.156566183,0,0,0,0,0,0,0
0,0.285575036,0,0.158340905,0,0,0,0.147795113,0.254323134
0,1.101381142,1.361538183,1.001045575,0.401266744,1.275114351,1.131141659,0.83432855,0.971453426
0,0,0,0,0.046535203,0.043144432,0,0,0.08533559
HEXDC-IT1,1.493898349,1.735205876,1.329818219,1.382678318,1.563621866,1.450369322,1.300486916,1.352250046
0,0.140687053,0.33873132,0.102094379,0,0.050313342,0.047860673,0,0.096683533
0,0.274773336,0.609560195,0.260456894,0,0.461106271,0,0.349114992,0.335275149
0,1.963104155,1.977624297,1.811631321,1.920605819,2.27800557,2.165799412,2.337808125,2.083499325
0,0.283063602,0.168616365,0.151944519,0.053179194,0.279756538,0.175819657,0.042370479,0.176275533
0,0.061059199,0.034242343,0,0.034649727,0,0,0.030071319,0
0,0.09045904,0.032129203,0.0271692,0.084517962,0.016554797,0.015508988,0.191363035,0.00804733
0,0.493871713,0.521010522,0.735891252,0.721246651,0.433185946,0.255893455,0.463937325,0.743380537
0,0,0,0.532918352,0,0,0,0,0
0,1.449054196,0.778679584,1.408679257,1.65641857,1.40834231,0.889062287,1.886807644,0.286928448
0,0,0,0,0,0,0,0.040507848,0
0,0.269127727,0.375059455,0.262836022,0.233982519,0.369590437,0.206048021,0.405497948,0.355062511
SND1-IT1,0.189829618,0.184591337,0.179178523,0.037192146,0.173654513,0.211960384,0.213765331,0.025936804
0,0.664528351,0.704158406,0.590101834,0.589369448,0.599565364,0.506481095,0.694349807,0.517162793
0,0.367891013,0.254473108,0.1985457,0.136943912,0.127830688,0,0.174704259,0.292805303
0,0,0,0,0,0,0,0,0
0,0.229474717,0.235376605,0.15878166,0.050932927,0,0,0.105968465,0
0,1.366123546,1.259157971,1.329961695,1.468802246,1.44789124,1.257716702,0.551269908,1.092944838
0,0.596954219,0.744720839,0.616271114,0.588951323,0.64553843,0.498059857,0.762184656,0.613253459
0,0.055962897,0.119508374,0.030890871,0.062194259,0.191235417,0.027404059,0.253416914,0.132147096
0,0,0,0.352122334,0,0,0,0.181542768,0
0,2.089193037,2.326387779,1.908828276,2.107851879,2.624164077,2.381216913,2.765205859,2.445562511
0,0.791109739,0.904579664,0.829082353,0.807144685,0.876344451,0.89250294,0.982249249,1.027571651
0,0,0,0,0,0,0,0,0
0,0.169329847,0.335237412,0.232214987,0.280400502,0.204096884,0.155067871,0.340002742,0.26374596
0,0.45623211,0.433363305,0.316894127,0.349058361,0.398940244,0.296734613,0.538481547,0.355280189
0,0,0,0.563782919,0.508366785,0.47607471,0,0.944279753,0
0,2.481986022,2.31772952,2.377029325,2.342352777,2.902007957,2.468640659,3.010196199,2.530887272
0,1.463486446,1.747275675,1.429910498,1.514612125,1.256014271,1.201050393,1.168783218,1.270690396
0,0.130047987,0.155439681,0.054501216,0.082788821,0.13608807,0.161882524,0.184223157,0.14014517
0,0,0,0,0,0,0,0,0
0,0.902327548,0.254099354,0.800911907,0.470075545,0,0,0,0
0,0.060521285,0.034404493,0,0.070389465,0,0.030431855,0.162039842,0
0,0,0,0,0,0,0,0,0
0,0.733988553,0.827158891,0.588132944,0.869977187,0.636587037,0.498874794,1.084077875,0.431335194
0,0.175677884,0.263992278,0.151989965,0.081737609,0.183748193,0.036868594,0.217646401,0.122851198
0,0.05731038,0,0,0.175454341,0,0,0.222295139,0.103288547
0,2.083618458,2.186361099,2.202784422,2.242675668,1.803495708,1.465394659,1.69287797,1.465269265
0,1.66257923,1.657928058,1.573355135,1.705456005,1.611087374,1.623660882,2.118765032,1.555997707
0,0,0,0,0,0,0,0,0
0,0.404376726,0.436658647,0.340310452,0.412108382,0.348106617,0.353653012,0.485000139,0.31522189
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0.480100676,0.557735527,0.44592371,0.511755436,0.484301086,0.443854859,0.542862245,0.573073934
0,0.313090253,0.425742874,0,0.774822896,0.324649335,0.465977598,0.220729891,0.527707944
