,IRJ43,IRJ44,IRJ45,IRJ49,IRJ50,IRJ51
SYT15,3.022702431,2.799699188,3.057890333,2.683151827,2.492692293,2.998164804
FAM78A,2.181392849,2.013896787,2.069891851,2.201650579,2.280045925,2.056866705
NOL11,6.405811932,6.518438267,6.377768554,6.289825544,6.426854313,6.282722271
C9orf171,0.197830726,0.137288173,0.232512298,0.059483879,0.055599561,0.139642255
LIAS,2.906672276,2.600965195,2.761751278,2.644031621,2.722261571,2.629326404
PPFIA1,4.706106117,4.711920198,4.634928423,4.836007019,4.877074127,4.820611174
DDX18,5.577798647,5.494800772,5.497765085,5.127456823,5.454750381,5.443943445
ADAMTS13,1.735963123,1.250745536,1.769299691,1.251322254,1.607193636,1.443657696
CERCAM,6.059735175,6.119729302,6.184730615,6.024483015,5.89947764,5.915622516
CA8,0.814304799,0.75867874,0.962165772,1.960090993,2.09083495,2.079827782
CIB1,7.21911255,7.163647014,7.223087223,6.874865238,6.860545591,6.917046869
DBF4,3.465146837,3.493779437,3.521256186,3.737405544,3.965271072,3.829121732
ZNF350,2.805880194,2.658526822,2.968826145,2.218180129,2.311363341,2.344206247
SAMD3,0.088097411,0,0.025233056,0,0,0
PARP1,5.96938551,6.036675551,5.88294994,6.2253535,6.439561482,6.222746729
PRKACB,3.485349651,3.3615288,3.521768052,3.244878382,3.346711543,2.997059008
INSL6,0,0,0,0,0,0
SERPINA5,1.624075185,1.724714942,1.436289392,2.592338301,2.316969475,2.665408377
STAT3,5.287565096,5.25820872,5.292562149,4.861974585,4.832334471,4.875438918
ATP7B,2.49597664,2.575998991,2.487167973,2.343624851,2.184304436,2.223296257
PSMB6,7.211132478,7.186525658,7.318137208,7.249015722,7.292747284,7.314897583
AVP,0,0,0,0,0,0
IFFO2,2.75716645,2.623660617,2.63446295,2.310587891,2.542047987,2.407099393
GOSR1,4.055502439,4.031882714,4.152733452,3.74956493,3.744599447,4.039038361
HIST3H2A,6.410231874,6.374868517,6.341433456,6.299073899,6.238652707,6.353433497
RP11-162A12.2,1.263929844,1.185037447,1.218566546,1.253487406,1.22879441,0.738449381
CEACAM7,0.032864734,0.128626007,0.080403978,0.111452059,0,0
PLA2G6,3.107267992,3.001124239,3.161908531,2.713102844,2.703852221,2.503321649
RP11-644F5.10,3.611949111,0.624163448,1.939153061,1.862025039,1.805469847,1.738593732
WBP11,5.513796035,5.538488173,5.555925596,5.917292557,5.768053234,5.912810125
TSPAN7,0.143844525,0.475902657,0.041772725,0.306438434,0.077638314,0.099637416
ZNF614,2.051603547,2.072987174,2.157819924,1.840210914,2.108286893,2.035372034
PSMG4,4.623655746,4.710860277,4.64686955,4.983217892,4.638844862,4.914759458
IL17RA,2.900384639,2.853574764,2.959370343,2.752144729,2.802777673,2.764700835
TSPEAR,0.175237534,0.44703936,0.312482072,0.21180013,0.143639741,0.297357215
ANGPT1,0,0.024128353,0.052520088,0,0.060295526,0.050217435
PRRT3,4.581078869,4.560555006,4.697385922,4.307783641,4.133966335,4.291561822
SPG21,6.494619737,6.486963715,6.531455746,6.486089232,6.444834977,6.543006578
TXNDC11,4.603455678,4.779492616,4.754712092,4.551244248,4.428456138,4.536514252
TCAIM,3.605561017,3.46700418,3.479881426,3.328748849,3.371865053,3.354923996
DFFB,2.53843463,2.464524314,2.533081402,2.27911954,2.544023726,2.694970546
BROX,5.044565182,4.850304954,4.735998382,4.453071674,4.83869442,4.703786692
KRBA1,2.116419929,2.250951294,2.102392694,2.329987853,2.250759611,1.999934156
MTBP,2.348489496,2.445202529,2.397085016,2.837238776,2.971118574,2.679340392
AC011294.3,0.042950652,0,0.024228872,0.049101707,0.045884567,0
AUTS2,0.378139387,0.26339923,0.288709248,0.673435048,0.285079307,0.775948941
C8orf56,0.241138922,0.40402814,0.404597568,0.35776583,0.838439935,0
CREB3L3,0.063149212,0.082651274,0.070603361,0.130898713,0,0.086623307
SCARB2,5.998056817,6.059102731,6.031906427,5.79589897,5.891757958,5.934528346
CYP1A1,1.102558404,1.241791901,1.106403672,0.4072511,0.573765633,0.414846109
SVOP,0,0,0,0,0,0
NR2F1,0.740925913,0.738404254,0.809326445,0.513223316,0.532715472,0.366053243
CRISPLD2,2.658837336,2.625333119,2.986759361,2.49306436,2.323152706,2.423766709
ARHGAP8,4.298502941,4.595743875,4.767422736,3.903409999,3.748651852,4.019836964
LHFPL2,3.765911686,3.737299716,3.82148917,2.890516543,2.877570488,2.84708929
GUCA1C,0,0,0,0,0,0
TMEM35,0,0,0,0,0,0
BRSK2,2.386286423,2.341167381,2.292466831,2.407666361,2.30341687,2.476922456
CSRNP2,3.969859673,4.064670398,4.07557678,4.142174993,3.989197413,3.808010956
PIGF,4.570066749,4.586948395,4.619537301,4.424652984,4.461143687,4.494024497
DECR1,6.910456009,7.032012546,6.914137685,6.640652962,6.76438003,6.671834527
AL357673.1,1.404446171,1.46317836,1.43531794,1.675108877,1.691732299,1.625627559
C16orf70,3.886624446,3.634689613,3.9870168,3.669475534,3.733876961,4.013882966
MOSPD2,2.734554864,2.605326302,2.858768366,2.958568549,2.664308704,2.720958801
NGRN,7.322671536,7.276022784,7.304381347,7.37514889,7.35075794,7.415331447
HERC2,3.773595825,3.659331378,3.759617654,3.780693934,3.754382279,3.803341458
PXMP2,5.887154638,5.790464872,5.960046044,6.206487513,6.086456436,6.326076615
HDLBP,8.611031724,8.522537107,8.488762381,8.35803533,8.40414016,8.315803239
KIF4A,3.865713315,3.799713966,3.827245965,4.297458722,4.236517857,4.334637319
TNFSF14,0,0,0,0,0,0
CCDC9,4.75746595,4.873069212,4.548538719,4.597520373,4.7712766,4.836711306
COLCA2,0.328913243,0.419472927,0.35852557,0.256928307,0.195271981,0
SHISA2,2.832729637,2.79258311,2.726938858,2.346858391,2.496120983,2.465396349
KLF4,5.278976012,5.144828776,5.315826912,6.089583767,6.027109905,6.082829651
TTC24,0,0,0,0,0,0
SSBP3,4.975402137,4.994083264,4.935858826,4.770689502,4.667468893,4.77006723
CCDC168,0.021058808,0,0,0,0.022509036,0.014595217
GSS,5.492546176,5.566641171,5.540335892,5.54339828,5.46151902,5.495009996
MROH6,3.008630705,2.925500033,2.917477681,2.846429029,2.955289582,2.923887057
ZNF782,2.361023387,2.54381318,2.350078575,2.257339581,2.392443252,2.061839024
GGTLC2,0.108178005,0.124030478,0.205115506,0.047448238,0,0.265385513
DEXI,4.988382397,5.066868859,5.116567354,5.045125459,5.028568176,5.12395169
PLCB1,4.057524671,3.73996533,3.698225838,3.303579124,3.563051671,3.656057234
LHX4,1.590330999,1.44529949,1.569086283,1.776855665,1.606176464,1.724912119
CTD-2207O23.3,7.55E-07,2.36E-05,6.50E-06,3.80E-10,9.72E-09,2.48E-06
MSS51,0.388179889,0.28578534,0.451099791,0.408632756,0.296994124,0.479544292
TET3,4.24882173,4.200496544,4.189680186,4.423272495,4.21854552,4.290854022
FANCI,5.59126777,5.559059091,5.491950373,6.437801133,6.535230374,6.426139099
OR2B3,0,0,0,0,0,0
AC079210.1,0.205354777,0.133637843,0.182108301,0.145954746,0.141024819,0.089850883
CDYL2,4.502124027,4.343831659,4.277115054,3.37725746,3.489506574,3.465151192
DCST2,1.123780399,1.257995375,1.2401102,1.216204967,1.074905046,1.076183733
ZNF710,3.524271473,3.783716679,3.569333686,3.400650373,3.351118123,3.227010105
PSPN,0.609039382,0.553528908,0.653401511,0.588970698,0.934113165,0.771288553
STC1,3.193175765,3.156912551,3.166978871,4.078219489,4.249723138,4.04063538
HNRNPCL1,2.587124124,2.44898158,2.471482305,2.215287232,2.856130677,2.533260911
TIAF1,0.229747109,0.485897818,0.380409113,0.387402118,0.236035493,0.296363855
SOGA3,0.812891748,1.115402503,0.659659494,0.228006828,0.440052219,0.248836708
PRELP,0.013628326,0.070429351,0.052742727,0.015602767,0.028993037,0.018814455
RSC1A1,2.963882079,2.723338181,3.067420468,2.234452953,2.729780644,2.638988142
OLFML2B,0.152069684,0.197202413,0.099436617,0.088786388,0.064030445,0.106517749
CCDC90B,6.270698396,6.359744788,6.164878334,6.042838561,6.202707041,6.132694117
SPTB,0.81248923,0.673978087,0.733140031,0.792750777,0.802758468,0.854276337
CNDP2,6.588027561,6.590481901,6.539792075,6.23550598,6.172907865,6.243199825
MED14,4.054622847,3.981580425,4.282382585,4.135585815,4.057080908,4.082282038
CCT6B,1.77058692,2.022402115,1.790888865,1.858484507,1.680751097,1.242362559
SLC6A12,0.050393948,0.129207898,0.070127793,0.029078818,0.02716118,0.258219558
LRTM1,0.066705067,0,0,0,0,0
IZUMO3,0,0,0,0,0,0
LXN,6.136571571,6.095563105,6.119183802,5.206250438,5.309655119,5.19376155
ERCC8,3.119821985,2.90720908,2.884930464,3.197995382,3.286423336,3.191894167
TIMM17B,5.963546286,6.108726107,6.036076412,6.312177952,6.306167285,6.288607961
CHRM2,0,0,0,0,0,0
PROM1,0.040648916,0.077400361,0.108505714,0.098187914,0.064678528,0
GCNT1,3.321281571,3.152072185,3.270047633,2.671208178,2.717351989,2.957647213
FLJ00104,2.304819568,2.051329858,2.212196684,2.253328822,2.220026816,2.259059208
CALCR,2.463793607,2.618679889,2.15204484,3.033550154,3.380129546,3.363952256
CLIP1,5.148309911,5.174272694,5.169903308,4.89452906,4.845274622,4.77725058
TMBIM4,7.005517474,7.045884108,7.095637978,6.930949846,7.05686659,6.919839064
MROH2A,0.304418111,0.2813776,0.207339634,0.03337482,0.091579868,0.079298974
SEC61A1,7.326781965,7.335600511,7.295916343,7.238795842,7.233322144,7.299526558
CCR3,0.233830327,0.158250927,0.091857204,0.224022933,0.210145557,0.196425124
KRTAP24-1,0,0,0,0,0,0
C10orf54,0,0,0.009454553,0,0,0
SNAPC3,4.112875605,4.348385974,4.203607933,4.09759218,4.275060896,4.230641609
C17orf50,0,0.118274085,0.10120735,0,0.272905034,0
TEX14,0.707848007,0.750936211,0.56953476,0.672372372,0.714026221,0.752614063
SOS1,4.305954542,4.221370568,4.249525518,4.084810383,4.07795143,4.085562896
FIBCD1,4.375130126,4.409496507,4.415797457,4.913463992,4.823429244,4.928191136
RIBC2,2.430456449,2.364991624,2.3236918,3.259122223,3.213088559,3.349654296
LRRIQ3,0.344886504,0.306840419,0.173457656,0.17706984,0.565519619,0.211174326
STK32A,0.125984109,0.056698811,0.091324003,0.016661681,0.061288909,0.206955154
C15orf26,0.283930258,0.683106281,0.086898474,0,0,0.268948321
PIP5K1C,3.588922572,3.650982569,3.736772482,3.557040836,3.394284669,3.483859047
NAGPA,2.91922948,2.803556643,3.050560152,2.633735364,2.75525431,2.724076842
PDLIM7,6.417016992,6.399357238,6.533676985,6.773085087,6.7198276,6.692161244
TIMELESS,5.529699613,5.474459622,5.484889677,6.193876876,6.203119266,6.214990997
ZNF174,4.060984773,4.274317623,4.20557736,4.214135717,4.070656177,4.17631975
CTC-360G5.1,0.645997256,0.217889763,0.272655189,0.098782127,0.389319916,0.597712288
ATP5I,8.618888572,8.586459103,8.651234888,8.900967217,8.961223486,8.846369844
ZNF562,3.33664853,3.276590913,3.228226818,3.196589468,3.115136991,2.978342219
FOXA1,7.326207958,7.413566587,7.400059299,7.246191599,7.055955552,7.194968179
PRDM15,2.182844849,2.287251034,2.26802177,2.243617559,2.17167154,2.168491681
PRPF31,5.66871345,5.689316926,5.725502641,5.655240752,5.66616966,5.631032162
RP11-793H13.10,0.188424631,0,0,0,0,0
ARL8A,5.046172465,5.14298316,5.22243954,5.095194697,4.876387368,5.063866586
PTCD2,2.702294869,2.541982092,2.537286534,2.88614443,2.693070387,2.628065612
AC132186.1,9.97E-06,0,0,0.001271153,0,0
POFUT2,3.90858979,3.763310337,3.908700945,3.65089522,3.533245685,3.56915694
AL121895.1,0,0,0,0,0,0
RGS13,0,0,0,0,0,0
HS3ST3A1,1.160403675,1.405864518,1.103268586,2.330207323,2.036455359,2.483387381
TMSB15A,1.17948755,0.520903299,0.921347232,1.093676866,1.304731709,1.646072978
SLC6A9,3.465765141,3.592139708,3.58523841,4.304643244,4.266328996,4.273537224
BIRC3,0.205370411,0.475722956,0.418811496,0.814203622,0.280906817,0.519092337
PPP1R32,1.752172431,0.974350568,1.587046876,1.131648821,0.741079336,0.59518432
MX1,0.879608873,0.953445509,1.200072531,1.274832845,1.253448917,1.01109298
C19orf48,6.807458231,6.910697497,6.814106014,7.611284425,7.471871616,7.545195059
NIN,4.080543343,4.049250523,4.032350213,3.942780173,3.968112747,3.940840415
GPR150,0,0,0.110098262,0.046032608,0.084781503,0.108729753
STAT1,6.334388559,6.387027389,6.31851337,5.978061253,6.035029126,5.978884938
IL31,0,0,0.05974016,0.119588686,0,0
CYSTM1,4.894308194,4.74203497,4.939106117,4.826134794,4.850009964,4.970815385
SPINT3,0,0,0,0,0,0
CLEC12B,0,0,0.014987212,0.030472555,0,0
SAV1,3.563812908,3.459701624,3.655640828,4.006968672,3.874155997,4.018765525
GLP2R,0.116796121,0.523370009,0.174115702,0.096267119,0.107409854,0.093075521
GDI2,8.074098731,7.969028022,8.010937732,7.998704819,8.115796697,8.07318272
DNM1,2.69431781,2.68780374,2.62985486,2.542976571,2.387894583,2.625477036
FAM126B,2.536896209,2.562880442,2.500981251,1.928065712,2.539060011,2.517168099
SPAG7,6.191728557,6.164280137,6.197492778,6.076866749,6.085280271,6.107678907
AC068533.7,4.057885486,4.146989813,3.920832077,3.957904046,3.87280302,4.448256986
PRNT,0,0,0,0,0,0
RPS6KL1,4.166437724,3.816946658,4.176948241,4.085412442,3.952282158,3.987733689
NKTR,3.246239621,3.16461732,3.235934492,3.007814238,3.131806307,3.14809781
OR5M1,0,0,0,0,0,0
WASF1,2.976235652,3.094280926,3.13797577,3.43967026,2.902421875,3.298639619
LMBR1,5.676261209,5.706473157,5.580684918,6.755507336,6.759723287,6.773295517
AMZ1,1.953112148,1.961157712,1.632188383,3.624533078,3.547871948,3.463798357
hsa-mir-150,0,0,0,0,0,0
GTPBP6,4.600445296,4.617884547,4.610942558,4.695041436,4.716664007,4.727644339
MMP21,0.043642595,0,0.048830227,0.049891011,0,0
DNAJB4,2.216817807,2.4669192,1.94113444,1.984677249,1.71953075,1.595644888
RCOR2,0.839717416,1.008444218,0.817398863,0.910423999,0.728430729,0.863251113
ZNF492,0.04166151,0.080246227,0.082288035,0.136866875,0.07407229,0.136848824
RAF1,6.076992359,6.137294709,6.203379909,6.264388323,6.236759524,6.261276104
RIN1,2.345406919,2.336034445,2.359839269,2.389843645,2.135722537,2.496205304
PSD3,3.920556467,3.811920735,3.809298131,3.274196731,3.213286342,3.234336327
MS4A18,0,0,0,0,0.106041048,0
IGJ,1.259092805,0.07900164,0.034129099,0,0,0.082803311
PAPPA2,0.023814436,0.031299171,0.039816043,0.009140494,0.02545255,0.011027065
FAM71A,0,0,0,0.04032873,0,0
TAPBP,5.177614591,5.22220628,5.273098548,5.096622891,5.054716815,5.142673658
DCLK3,0,0,0,0,0.015706096,0
SLC25A53,0.097489806,0.080765066,0.147628591,0.111156161,0.165414248,0.148965251
FBXL20,2.845735255,2.701900813,2.68904923,2.718133651,2.690063884,2.727562941
MSRB1,5.922144911,6.118899048,5.953006677,5.884094656,5.919384546,5.939123644
MAGED1,6.77984768,6.787179039,6.818904641,6.406867677,6.314961598,6.364591115
THBS4,0.17311079,0.034209072,0.126793286,0.143165253,0.10822783,0.105090423
RASA3,2.518285066,2.587122415,2.592094521,2.65010657,2.56803266,2.574953177
TMEM125,4.316989933,4.354022352,4.472229417,4.284785963,4.1741688,4.279822502
BOP1,4.442227598,4.345549749,4.417319295,4.857681336,4.901643567,4.816675343
C4orf48,5.981960359,6.246067688,6.256953281,6.428864777,6.147758646,6.093815605
MMP24,1.858351807,1.659295072,1.73711648,1.324361287,1.343580612,1.604398553
SMARCE1,7.332099374,7.415136253,7.388060638,7.097724412,7.143852966,7.110805029
ITGB7,1.534938704,1.87351136,1.492555676,1.369701414,1.424004835,1.607870272
C11orf86,0.075399831,0,0.084253658,0.086061359,0,0
MYOD1,0,0,0,0,0,0
WFDC2,1.924230867,2.692751252,2.128549944,2.539532394,2.401277904,2.605211483
CSNK1G1,3.178594642,3.121494749,3.24859553,3.040643404,3.196072646,3.253359697
LPIN1,3.683344744,3.717994876,3.677606363,3.696974229,3.49951522,3.654351514
KCTD6,1.730746616,1.752759366,1.648866786,1.584275675,1.844815308,1.490150817
GYPA,0,0,0,0,0,0
TP73,2.914426404,3.195501299,3.074532341,3.987465291,3.904017487,3.904746556
SLC51B,0.09994416,0,0,0,0.205918151,0
CTSC,3.095503878,3.491377618,3.433511188,3.767433162,3.580620585,3.692368327
ARG2,0.782424192,0.859951367,0.982567314,1.198907708,0.977251308,0.67283282
ZNF33A,3.861606353,3.997426244,3.967040847,3.642514771,3.662414485,3.693989759
HOXC11,2.47966608,2.388034802,2.477514118,2.817156283,2.75867328,2.667936113
ACAP3,4.366999743,4.43053773,4.468700102,4.551174513,4.38744494,4.441733227
ENC1,4.582040846,4.764326866,4.705405317,3.940625633,4.021983639,3.880441546
LACE1,1.922736649,1.481008911,1.618408815,1.470082829,1.673543314,1.862238211
SNRNP48,2.856886739,2.739436201,2.830899885,2.718528031,2.818446678,2.775941894
PAXBP1,3.496963003,3.476262049,3.579874647,3.518813387,3.491756655,3.424938237
ZNF226,4.263944082,4.496096735,4.50736445,4.030220078,4.499617382,4.165180184
LDLRAD3,2.118483147,2.165237907,2.048518809,2.691040691,2.696256176,2.545988733
CEBPB,5.190462426,5.192980639,5.246832141,5.789897905,5.543468756,5.621392446
PDHA1,6.913750497,7.087888739,7.037829814,7.011812497,6.974422876,6.930793071
APOB,0.005441711,0,0.003052301,0,0,0.007520623
PATE1,0,0,0,0,0,0
AL953854.2,0.019718434,0,0,0,0.016762257,0
FHL1,4.68350127,4.930730891,4.882209505,5.870759267,5.759967502,5.698697509
CDC6,4.449936833,4.402141997,4.465634363,5.394947771,5.347728959,5.1594322
TUBB4A,0.806590264,0.862699349,1.076742601,1.404818827,1.35842501,1.526732297
SLC8A2,0.308932802,0.058458457,0.058018552,0.017185546,0.207692841,0.073106602
ALPK1,1.493891669,1.244168453,1.607527951,1.689455591,1.782804244,1.759355576
HK2,4.279992494,4.365624001,4.320123135,3.788565366,3.765325738,3.708982115
TRIM3,2.737906379,2.353130621,2.541100341,2.467183028,2.623789581,2.558573652
ACKR4,0.167629947,0.290722938,0.153431447,0.168018409,0.069579703,0.11796452
PLSCR4,1.871099383,1.890991637,1.298647636,1.523976861,1.396786492,1.54677798
AL626787.1,0.041000543,0.155701531,0.068282887,0.046876811,0.127610777,0
CABLES2,4.799060554,4.880212292,4.83283731,5.257358926,5.133804619,5.171861668
FAM207A,5.781263444,5.668955546,5.714774345,6.018265989,6.116734304,6.003614903
VNN1,0,0,0,0,0,0.035743408
SLC15A3,1.308811604,0.99331902,0.419341147,0.329841511,0.250136953,0.606264612
ZNF516,4.05083327,3.718522319,3.97962178,4.609893034,4.230841396,3.805511689
CRABP2,9.157077547,9.2343604,9.154834451,9.11769314,9.055085094,9.149953441
ARMC4,0.572539463,0.550791061,0.666579434,0.841399879,0.287323871,0.307288476
FAHD2A,4.568294958,4.731613561,4.562971483,5.047457127,5.019353923,4.885144275
ZNF527,1.198740296,1.023877843,1.522738218,1.349962037,1.326275491,1.111068494
ARFGEF2,4.46672816,4.478721503,4.477741377,4.310999588,4.288169978,4.26140168
MFSD7,0.56640254,0.69665692,0.423824134,0.598150467,0.275301644,0.577971817
RAB8B,3.635959786,3.473821937,3.179876194,3.027695474,3.176734356,3.021457802
APRT,9.320486822,9.278787112,9.305610759,9.581658057,9.442797584,9.577295945
RANBP3,4.97465068,5.096081507,5.186564162,5.197694597,5.450431557,4.996836365
C9orf66,1.220844035,1.228821378,1.435629469,1.298015473,1.114007114,1.04745344
MGAT5,3.885943153,3.698858995,3.821430989,4.181033981,4.114225714,4.114819322
MOV10,5.940837271,5.962224368,5.742089934,5.676990335,5.902499471,5.26762616
TBK1,4.263871105,4.597571926,4.610228119,4.004385951,4.317597348,4.091835483
SCGB1D4,0,0,0,0,0,0
C1orf105,0.640373776,0.699245324,0.603364748,1.150667867,0.650133453,0.815069394
PARP8,3.644649583,3.726547278,3.615826185,3.52778582,3.08340851,2.873839729
ZNF670,1.694312214,1.733986654,1.803254476,1.776992826,1.761887698,1.889926104
HLA-B,4.433429868,4.542480194,4.591660578,4.531161428,4.367007388,4.548964384
DEFB105B,0,0,0,0,0,0
TTC7B,3.696427931,3.885393911,3.902570082,3.897848942,4.035270235,3.837627291
NCS1,4.120253711,4.102964318,4.204674586,4.557888442,4.5193296,4.608805241
FAHD2B,3.423384972,3.426895925,3.509834456,3.913317102,3.700817021,3.709209851
UBXN2A,4.252062841,4.24926598,4.283423485,4.408894279,4.391179398,4.227652873
ELMO2,4.637297026,4.497133503,4.776637595,4.473417191,4.439778855,4.643867882
PCOLCE2,0.464520905,0.394257869,0.451223055,0.262186378,0.64216357,0.48634008
LMOD3,0,0,0,0,0,0.051101687
F8A2,4.438269714,4.531707404,4.508396138,4.462548204,4.303278733,4.437128929
WDR47,3.827621924,3.825471034,3.548918051,3.666607299,3.709420909,3.505379585
FBXO31,4.040622,3.790678748,3.787907747,4.016294043,3.971312699,3.637637874
VCX2,0.110760429,0.198138052,0.207259701,0.092867274,0.128415705,0.214778929
PTGER3,0.65151985,0.517277073,0.412939312,0.522076783,0.534741305,0.441232393
PCDHGA5,0.615637303,0.37718842,0.641211333,0.732006095,0.558040389,0.799960561
LRRC15,0.090645465,0.035202577,0.044777953,0.028299082,0.077852668,0.072941241
